loan_amnt,funded_amnt,term,int_rate,installment,emp_length,home_ownership,annual_inc,verification_status,purpose,addr_state,grade,sub_grade,fico_score,dti,application_type,loan_status
5000.0,5000.0,36 months,5.42,150.8,2 years,MORTGAGE,103000.0,Source Verified,debt_consolidation,CA,A,A1,772.0,14.47,Individual,Fully Paid
2000.0,2000.0,36 months,5.99,60.84,< 1 year,RENT,86000.0,Source Verified,debt_consolidation,VA,A,A2,742.0,6.0,Individual,Fully Paid
8000.0,8000.0,36 months,6.99,246.99,10+ years,MORTGAGE,100000.0,Verified,debt_consolidation,LA,A,A3,762.0,8.2,Individual,Fully Paid
12000.0,12000.0,36 months,5.42,361.92,< 1 year,MORTGAGE,117960.0,Verified,wedding,CA,A,A1,797.0,0.6,Individual,Fully Paid
14125.0,14125.0,36 months,11.49,465.72,4 years,RENT,40000.0,Verified,debt_consolidation,OH,B,B4,712.0,23.91,Individual,Fully Paid
12000.0,12000.0,36 months,8.49,378.76,6 years,RENT,54000.0,Not Verified,debt_consolidation,NJ,A,A5,727.0,8.24,Individual,Fully Paid
6500.0,6500.0,60 months,17.99,165.03,2 years,RENT,49200.0,Not Verified,car,FL,E,E1,667.0,19.63,Individual,Fully Paid
5600.0,5600.0,36 months,7.49,174.17,6 years,MORTGAGE,49200.0,Source Verified,credit_card,MD,A,A4,727.0,24.32,Individual,Fully Paid
21000.0,21000.0,36 months,9.99,677.52,10+ years,MORTGAGE,175000.0,Source Verified,other,MA,B,B1,737.0,5.62,Individual,Fully Paid
7000.0,7000.0,36 months,10.59,227.82,< 1 year,MORTGAGE,110000.0,Source Verified,debt_consolidation,NC,B,B2,722.0,1.81,Individual,Charged Off
2000.0,2000.0,60 months,11.49,43.98,10+ years,MORTGAGE,80400.0,Not Verified,other,NJ,B,B4,722.0,7.91,Individual,Fully Paid
35000.0,35000.0,60 months,13.49,805.17,4 years,MORTGAGE,137400.0,Verified,wedding,MD,C,C2,762.0,15.45,Individual,Fully Paid
6000.0,6000.0,36 months,14.79,207.38,8 years,RENT,37008.0,Not Verified,debt_consolidation,OH,C,C4,672.0,22.63,Individual,Fully Paid
30000.0,30000.0,60 months,19.29,783.02,4 years,OWN,38400.0,Verified,home_improvement,NY,E,E4,707.0,1.72,Individual,Fully Paid
2400.0,2400.0,36 months,15.23,83.47,1 year,RENT,21600.0,Verified,small_business,UT,C,C5,697.0,1.67,Individual,Charged Off
2400.0,2400.0,36 months,18.39,87.24,7 years,RENT,38568.0,Source Verified,debt_consolidation,CA,E,E2,667.0,14.78,Individual,Fully Paid
7500.0,7500.0,36 months,5.99,228.14,10+ years,RENT,51000.0,Not Verified,major_purchase,AK,A,A2,797.0,14.73,Individual,Fully Paid
9500.0,9500.0,36 months,11.99,315.5,10+ years,MORTGAGE,153000.0,Not Verified,renewable_energy,NC,B,B5,682.0,11.4,Individual,Fully Paid
8000.0,8000.0,36 months,7.49,248.82,6 years,MORTGAGE,97700.0,Not Verified,debt_consolidation,MO,A,A4,737.0,5.7,Individual,Fully Paid
25000.0,25000.0,60 months,19.69,658.05,6 years,MORTGAGE,90000.0,Verified,debt_consolidation,FL,E,E5,687.0,12.89,Individual,Charged Off
12000.0,12000.0,60 months,11.99,266.88,10+ years,MORTGAGE,60000.0,Verified,debt_consolidation,FL,B,B5,792.0,0.7,Individual,Charged Off
10000.0,10000.0,60 months,11.49,219.88,10+ years,MORTGAGE,39000.0,Not Verified,other,NY,B,B4,757.0,16.31,Individual,Fully Paid
14000.0,14000.0,60 months,11.49,307.83,10+ years,MORTGAGE,40056.64,Not Verified,debt_consolidation,FL,B,B4,767.0,8.33,Individual,Charged Off
6000.0,6000.0,36 months,14.79,207.38,7 years,RENT,36000.0,Source Verified,credit_card,CA,C,C4,692.0,19.07,Individual,Charged Off
9600.0,9600.0,36 months,7.49,298.58,7 years,MORTGAGE,44460.0,Source Verified,credit_card,VA,A,A4,737.0,19.7,Individual,Fully Paid
12000.0,12000.0,36 months,9.99,387.15,2 years,OWN,72000.0,Source Verified,debt_consolidation,OH,B,B1,732.0,9.42,Individual,Fully Paid
6000.0,6000.0,36 months,16.89,213.59,1 year,RENT,31200.0,Source Verified,debt_consolidation,FL,D,D4,672.0,14.08,Individual,Charged Off
8500.0,8500.0,36 months,7.49,264.37,10+ years,RENT,54000.0,Source Verified,debt_consolidation,OH,A,A4,777.0,10.91,Individual,Fully Paid
24000.0,24000.0,36 months,11.49,791.32,3 years,MORTGAGE,92000.0,Verified,debt_consolidation,WA,B,B4,737.0,24.74,Individual,Fully Paid
13250.0,13250.0,60 months,11.49,291.34,3 years,RENT,31428.0,Verified,debt_consolidation,PA,B,B4,747.0,24.13,Individual,Fully Paid
6950.0,6950.0,60 months,10.99,151.08,5 years,MORTGAGE,35004.0,Verified,debt_consolidation,IL,B,B3,717.0,17.04,Individual,Charged Off
5900.0,5900.0,36 months,7.49,183.5,1 year,OWN,15600.0,Not Verified,debt_consolidation,NC,A,A4,752.0,15.69,Individual,Charged Off
13325.0,13325.0,60 months,16.89,330.38,,RENT,42000.0,Verified,debt_consolidation,CA,D,D4,687.0,15.34,Individual,Fully Paid
21000.0,21000.0,36 months,7.49,653.14,1 year,RENT,42000.0,Verified,debt_consolidation,CA,A,A4,797.0,10.03,Individual,Fully Paid
2500.0,2500.0,36 months,5.42,75.4,4 years,MORTGAGE,49200.0,Verified,car,GA,A,A1,807.0,20.76,Individual,Fully Paid
4950.0,4950.0,36 months,10.99,162.04,,MORTGAGE,50004.0,Not Verified,debt_consolidation,CA,B,B3,697.0,15.65,Individual,Fully Paid
15900.0,15900.0,36 months,13.49,539.5,3 years,RENT,104000.0,Verified,debt_consolidation,FL,C,C2,687.0,23.6,Individual,Fully Paid
6900.0,6900.0,36 months,9.99,222.62,5 years,RENT,28000.0,Source Verified,major_purchase,HI,B,B1,742.0,1.59,Individual,Fully Paid
10000.0,10000.0,36 months,7.49,311.02,6 years,MORTGAGE,79700.0,Source Verified,debt_consolidation,CA,A,A4,727.0,5.74,Individual,Fully Paid
11200.0,11200.0,36 months,11.49,369.28,7 years,MORTGAGE,100000.0,Verified,home_improvement,CA,B,B4,692.0,7.76,Individual,Fully Paid
5000.0,5000.0,60 months,13.99,116.32,2 years,MORTGAGE,36996.0,Source Verified,debt_consolidation,NC,C,C3,712.0,11.29,Individual,Charged Off
3500.0,3500.0,36 months,18.39,127.22,3 years,RENT,70000.0,Source Verified,moving,NY,E,E2,667.0,14.21,Individual,Fully Paid
26000.0,26000.0,60 months,15.99,632.14,10+ years,MORTGAGE,83100.0,Verified,debt_consolidation,WI,D,D2,722.0,22.89,Individual,Fully Paid
5000.0,5000.0,36 months,8.49,157.82,,RENT,19140.0,Not Verified,debt_consolidation,PA,A,A5,722.0,9.78,Individual,Fully Paid
30000.0,30000.0,60 months,18.79,774.76,10+ years,MORTGAGE,70000.0,Verified,home_improvement,NM,E,E3,707.0,12.57,Individual,Fully Paid
20000.0,20000.0,36 months,14.79,691.26,1 year,MORTGAGE,92000.0,Verified,debt_consolidation,CA,C,C4,702.0,15.83,Individual,Fully Paid
4200.0,4200.0,36 months,8.49,132.57,4 years,RENT,60000.0,Source Verified,major_purchase,NJ,A,A5,727.0,12.04,Individual,Fully Paid
9600.0,9600.0,36 months,11.99,318.82,5 years,MORTGAGE,65000.0,Source Verified,debt_consolidation,SC,B,B5,702.0,15.27,Individual,Fully Paid
6000.0,6000.0,36 months,13.49,203.59,< 1 year,RENT,35000.0,Source Verified,small_business,AL,C,C2,702.0,14.19,Individual,Charged Off
9600.0,9600.0,36 months,10.99,314.25,3 years,RENT,83000.0,Source Verified,debt_consolidation,HI,B,B3,707.0,11.06,Individual,Fully Paid
28000.0,28000.0,60 months,18.39,716.97,10+ years,MORTGAGE,105996.0,Verified,debt_consolidation,TX,E,E2,707.0,17.37,Individual,Fully Paid
16000.0,16000.0,60 months,12.99,363.97,< 1 year,MORTGAGE,55000.0,Source Verified,debt_consolidation,IL,C,C1,722.0,19.11,Individual,Fully Paid
3000.0,3000.0,36 months,11.49,98.92,4 years,RENT,23000.0,Not Verified,moving,NY,B,B4,692.0,21.97,Individual,Fully Paid
6000.0,6000.0,36 months,12.99,202.14,2 years,RENT,48000.0,Not Verified,credit_card,FL,C,C1,677.0,19.4,Individual,Fully Paid
12000.0,12000.0,60 months,17.99,304.66,10+ years,MORTGAGE,160000.0,Not Verified,debt_consolidation,CA,E,E1,677.0,8.8,Individual,Fully Paid
13000.0,13000.0,60 months,17.49,326.52,8 years,MORTGAGE,65000.0,Verified,debt_consolidation,GA,D,D5,687.0,11.58,Individual,Fully Paid
30600.0,30600.0,60 months,18.39,783.55,10+ years,MORTGAGE,90000.0,Verified,debt_consolidation,NC,E,E2,707.0,21.32,Individual,Fully Paid
1700.0,1700.0,36 months,10.59,55.33,< 1 year,RENT,50000.0,Not Verified,debt_consolidation,CO,B,B2,707.0,20.88,Individual,Charged Off
10625.0,10625.0,36 months,14.79,367.23,10+ years,RENT,34000.0,Not Verified,credit_card,CA,C,C4,682.0,24.42,Individual,Fully Paid
3200.0,3200.0,36 months,14.79,110.61,< 1 year,RENT,23040.0,Source Verified,credit_card,FL,C,C4,692.0,5.57,Individual,Fully Paid
35000.0,35000.0,60 months,19.29,913.52,10+ years,MORTGAGE,143000.0,Verified,debt_consolidation,CT,E,E4,697.0,19.43,Individual,Fully Paid
6500.0,6500.0,36 months,5.42,196.04,,OWN,38000.0,Not Verified,debt_consolidation,MN,A,A1,772.0,19.42,Individual,Fully Paid
10000.0,10000.0,36 months,7.49,311.02,5 years,MORTGAGE,250000.0,Verified,home_improvement,TX,A,A4,737.0,11.83,Individual,Fully Paid
5000.0,5000.0,36 months,8.49,157.82,5 years,OWN,75000.0,Verified,major_purchase,FL,A,A5,722.0,11.41,Individual,Fully Paid
3250.0,3250.0,60 months,16.49,79.89,10+ years,RENT,58000.0,Not Verified,debt_consolidation,OH,D,D3,677.0,14.88,Individual,Fully Paid
24000.0,24000.0,60 months,19.69,631.73,1 year,MORTGAGE,82000.0,Verified,debt_consolidation,TX,E,E5,692.0,23.68,Individual,Fully Paid
20000.0,20000.0,60 months,11.99,444.79,10+ years,MORTGAGE,54000.0,Verified,debt_consolidation,IL,B,B5,742.0,20.24,Individual,Fully Paid
4000.0,4000.0,36 months,5.42,120.64,1 year,MORTGAGE,80208.0,Not Verified,credit_card,MA,A,A1,752.0,11.79,Individual,Fully Paid
2500.0,2500.0,36 months,9.99,80.66,10+ years,MORTGAGE,54600.0,Source Verified,other,NV,B,B1,712.0,15.67,Individual,Fully Paid
13600.0,13600.0,60 months,16.89,337.2,2 years,RENT,50000.0,Source Verified,small_business,CA,D,D4,737.0,18.77,Individual,Charged Off
1850.0,1850.0,36 months,9.99,59.69,4 years,RENT,18600.0,Source Verified,debt_consolidation,NC,B,B1,732.0,19.16,Individual,Fully Paid
3600.0,3600.0,36 months,5.42,108.58,5 years,RENT,40000.0,Source Verified,wedding,WI,A,A1,777.0,15.36,Individual,Fully Paid
8000.0,8000.0,36 months,5.99,243.34,10+ years,MORTGAGE,87000.0,Not Verified,home_improvement,OH,A,A2,762.0,9.59,Individual,Fully Paid
3200.0,3200.0,36 months,10.99,104.75,3 years,RENT,84000.0,Source Verified,major_purchase,CA,B,B3,717.0,24.06,Individual,Charged Off
6000.0,6000.0,36 months,17.99,216.89,1 year,RENT,30000.0,Source Verified,debt_consolidation,NH,E,E1,662.0,2.04,Individual,Fully Paid
10000.0,10000.0,60 months,11.99,222.4,< 1 year,OWN,36000.0,Source Verified,debt_consolidation,OK,B,B5,752.0,2.33,Individual,Charged Off
4800.0,4800.0,36 months,5.42,144.77,1 year,RENT,45000.0,Not Verified,credit_card,OH,A,A1,777.0,10.24,Individual,Fully Paid
10000.0,10000.0,36 months,7.49,311.02,10+ years,MORTGAGE,55000.0,Source Verified,major_purchase,MA,A,A4,767.0,12.74,Individual,Fully Paid
2000.0,2000.0,36 months,8.49,63.13,2 years,RENT,35400.0,Not Verified,other,CA,A,A5,737.0,1.36,Individual,Fully Paid
8400.0,8400.0,36 months,13.49,285.02,5 years,MORTGAGE,42996.0,Not Verified,debt_consolidation,GA,C,C2,692.0,7.06,Individual,Fully Paid
15000.0,15000.0,36 months,7.49,466.53,4 years,MORTGAGE,139500.0,Not Verified,debt_consolidation,MD,A,A4,752.0,7.08,Individual,Fully Paid
8000.0,7425.0,36 months,5.99,225.85,6 years,RENT,30000.0,Verified,small_business,CT,A,A2,747.0,19.8,Individual,Fully Paid
13200.0,13200.0,60 months,14.79,312.58,10+ years,MORTGAGE,31200.0,Source Verified,debt_consolidation,MA,C,C4,732.0,12.42,Individual,Charged Off
18000.0,18000.0,60 months,17.99,456.99,3 years,MORTGAGE,71500.0,Source Verified,home_improvement,AZ,E,E1,702.0,5.15,Individual,Charged Off
16425.0,16425.0,60 months,13.99,382.1,< 1 year,MORTGAGE,70000.0,Verified,debt_consolidation,MI,C,C3,727.0,29.01,Individual,Fully Paid
16000.0,16000.0,36 months,13.49,542.89,5 years,RENT,51600.0,Source Verified,debt_consolidation,TX,C,C2,702.0,3.65,Individual,Fully Paid
20000.0,20000.0,60 months,17.99,507.76,6 years,OWN,37200.0,Verified,debt_consolidation,AZ,E,E1,692.0,21.0,Individual,Fully Paid
6000.0,6000.0,36 months,7.49,186.61,10+ years,OWN,24000.0,Not Verified,major_purchase,NH,A,A4,742.0,10.25,Individual,Fully Paid
5400.0,5400.0,36 months,11.49,178.05,3 years,RENT,24000.0,Source Verified,debt_consolidation,PA,B,B4,707.0,17.2,Individual,Fully Paid
7800.0,7800.0,36 months,11.99,259.04,4 years,RENT,102000.0,Not Verified,debt_consolidation,CA,B,B5,697.0,4.88,Individual,Fully Paid
12000.0,12000.0,36 months,5.99,365.01,10+ years,MORTGAGE,115000.0,Not Verified,debt_consolidation,FL,A,A2,777.0,1.59,Individual,Fully Paid
15500.0,15500.0,36 months,11.99,514.75,2 years,MORTGAGE,200000.0,Source Verified,credit_card,VA,B,B5,712.0,12.32,Individual,Fully Paid
6275.0,6275.0,60 months,13.49,144.36,2 years,RENT,60000.0,Source Verified,car,MA,C,C2,732.0,15.24,Individual,Fully Paid
8000.0,8000.0,36 months,5.99,243.34,7 years,RENT,48000.0,Not Verified,wedding,NY,A,A2,762.0,13.75,Individual,Fully Paid
8000.0,8000.0,36 months,7.49,248.82,1 year,MORTGAGE,70000.0,Source Verified,credit_card,FL,A,A4,752.0,6.38,Individual,Fully Paid
6300.0,6300.0,36 months,11.99,209.23,5 years,OWN,28000.0,Source Verified,home_improvement,TX,B,B5,697.0,20.06,Individual,Fully Paid
10000.0,10000.0,36 months,8.49,315.63,4 years,MORTGAGE,38014.0,Source Verified,debt_consolidation,VA,A,A5,722.0,19.6,Individual,Fully Paid
8000.0,8000.0,36 months,15.62,279.76,4 years,MORTGAGE,37700.0,Not Verified,other,OH,D,D1,707.0,20.66,Individual,Fully Paid
7000.0,7000.0,36 months,10.99,229.14,7 years,MORTGAGE,26000.0,Not Verified,debt_consolidation,WI,B,B3,707.0,12.46,Individual,Fully Paid
25000.0,25000.0,60 months,14.79,592.0,10+ years,MORTGAGE,69600.0,Verified,credit_card,AR,C,C4,742.0,19.95,Individual,Fully Paid
7500.0,7500.0,36 months,15.23,260.84,5 years,RENT,37000.0,Not Verified,debt_consolidation,NV,C,C5,687.0,22.38,Individual,Fully Paid
22600.0,22600.0,60 months,22.11,625.61,5 years,RENT,96500.0,Source Verified,small_business,CA,G,G1,667.0,7.05,Individual,Charged Off
10000.0,10000.0,36 months,7.49,311.02,10+ years,MORTGAGE,62000.0,Not Verified,debt_consolidation,KY,A,A4,742.0,12.17,Individual,Fully Paid
7000.0,7000.0,36 months,12.99,235.83,2 years,MORTGAGE,50000.0,Not Verified,credit_card,FL,C,C1,692.0,16.32,Individual,Charged Off
5000.0,5000.0,36 months,6.99,154.37,5 years,RENT,32000.0,Not Verified,small_business,CA,A,A3,737.0,24.26,Individual,Fully Paid
4800.0,4800.0,36 months,12.99,161.71,10+ years,RENT,29000.0,Verified,debt_consolidation,GA,C,C1,702.0,12.91,Individual,Fully Paid
18825.0,18825.0,60 months,17.99,477.93,,OWN,39120.0,Not Verified,home_improvement,CA,E,E1,687.0,21.26,Individual,Charged Off
10000.0,10000.0,60 months,19.69,263.22,< 1 year,RENT,33000.0,Verified,other,CA,E,E5,677.0,24.84,Individual,Fully Paid
18000.0,18000.0,36 months,10.59,585.81,2 years,MORTGAGE,115000.0,Source Verified,debt_consolidation,CA,B,B2,717.0,7.86,Individual,Fully Paid
14000.0,14000.0,60 months,18.39,358.49,4 years,MORTGAGE,83000.0,Verified,debt_consolidation,TX,E,E2,677.0,14.66,Individual,Charged Off
3600.0,3600.0,36 months,10.59,117.17,10+ years,RENT,65000.0,Not Verified,debt_consolidation,LA,B,B2,707.0,15.82,Individual,Fully Paid
8000.0,8000.0,60 months,10.99,173.9,10+ years,MORTGAGE,108000.0,Not Verified,car,MI,B,B3,767.0,13.58,Individual,Fully Paid
16000.0,10050.0,60 months,16.89,249.18,6 years,MORTGAGE,109995.0,Verified,debt_consolidation,AZ,D,D4,697.0,13.75,Individual,Charged Off
24000.0,24000.0,60 months,15.23,573.86,7 years,OWN,62000.0,Verified,debt_consolidation,KY,C,C5,732.0,28.72,Individual,Fully Paid
4800.0,4800.0,36 months,14.79,165.91,4 years,RENT,61000.0,Not Verified,moving,CA,C,C4,677.0,6.96,Individual,Fully Paid
15000.0,15000.0,60 months,17.49,376.76,4 years,RENT,62500.0,Verified,debt_consolidation,NJ,D,D5,682.0,22.33,Individual,Fully Paid
3500.0,3500.0,36 months,11.99,116.24,2 years,RENT,40000.0,Source Verified,car,MT,B,B5,672.0,21.03,Individual,Fully Paid
2500.0,2500.0,36 months,7.49,77.76,3 years,RENT,61000.0,Not Verified,credit_card,CA,A,A4,722.0,10.33,Individual,Fully Paid
35000.0,35000.0,36 months,7.49,1088.56,2 years,RENT,162500.0,Verified,small_business,CT,A,A4,772.0,27.92,Individual,Fully Paid
3000.0,3000.0,36 months,9.99,96.79,10+ years,MORTGAGE,72000.0,Not Verified,credit_card,FL,B,B1,712.0,20.93,Individual,Fully Paid
15000.0,15000.0,60 months,13.49,345.08,2 years,MORTGAGE,65000.0,Not Verified,medical,PA,C,C2,707.0,8.47,Individual,Fully Paid
7000.0,7000.0,60 months,11.99,155.68,8 years,MORTGAGE,75000.0,Not Verified,other,CA,B,B5,712.0,11.78,Individual,Fully Paid
12000.0,12000.0,36 months,15.62,419.64,10+ years,RENT,80000.0,Verified,other,NY,D,D1,677.0,20.83,Individual,Fully Paid
10625.0,10625.0,36 months,8.49,335.36,10+ years,MORTGAGE,59000.0,Source Verified,debt_consolidation,TX,A,A5,737.0,16.98,Individual,Charged Off
15000.0,15000.0,60 months,11.99,333.6,,MORTGAGE,75000.0,Verified,credit_card,CA,B,B5,762.0,10.16,Individual,Fully Paid
7700.0,7700.0,60 months,10.99,167.38,6 years,RENT,32000.0,Source Verified,other,IL,B,B3,742.0,15.49,Individual,Fully Paid
15000.0,15000.0,60 months,19.69,394.83,6 years,MORTGAGE,85000.0,Not Verified,wedding,IL,E,E5,667.0,16.59,Individual,Fully Paid
11000.0,11000.0,36 months,6.99,339.6,3 years,RENT,45000.0,Verified,debt_consolidation,CA,A,A3,752.0,16.53,Individual,Fully Paid
15000.0,15000.0,36 months,9.99,483.94,< 1 year,MORTGAGE,76960.0,Source Verified,debt_consolidation,GA,B,B1,727.0,21.74,Individual,Fully Paid
10000.0,10000.0,36 months,7.49,311.02,4 years,RENT,90000.0,Not Verified,credit_card,CA,A,A4,737.0,10.65,Individual,Fully Paid
8500.0,8500.0,36 months,13.99,290.47,10+ years,RENT,33000.0,Source Verified,debt_consolidation,OH,C,C3,692.0,5.78,Individual,Fully Paid
3000.0,3000.0,36 months,5.42,90.48,1 year,MORTGAGE,46000.0,Source Verified,car,TX,A,A1,787.0,16.72,Individual,Fully Paid
4200.0,4200.0,36 months,11.99,139.49,3 years,RENT,69000.0,Not Verified,debt_consolidation,NJ,B,B5,672.0,16.78,Individual,Charged Off
20000.0,20000.0,60 months,17.49,502.34,2 years,RENT,55000.0,Source Verified,debt_consolidation,CA,D,D5,692.0,17.08,Individual,Charged Off
5400.0,5400.0,36 months,10.99,176.77,10+ years,MORTGAGE,81000.0,Not Verified,debt_consolidation,NH,B,B3,702.0,13.04,Individual,Fully Paid
2000.0,2000.0,36 months,11.49,65.95,,OWN,18000.0,Not Verified,moving,CA,B,B4,712.0,20.93,Individual,Charged Off
14000.0,14000.0,36 months,12.99,471.65,1 year,MORTGAGE,116004.0,Source Verified,debt_consolidation,DC,C,C1,702.0,15.63,Individual,Fully Paid
12000.0,12000.0,36 months,10.59,390.54,4 years,MORTGAGE,26000.0,Verified,small_business,CA,B,B2,717.0,3.37,Individual,Fully Paid
12000.0,12000.0,36 months,7.49,373.22,1 year,MORTGAGE,65000.0,Not Verified,debt_consolidation,GA,A,A4,762.0,10.49,Individual,Fully Paid
20000.0,20000.0,36 months,10.99,654.68,5 years,MORTGAGE,80000.0,Verified,debt_consolidation,TX,B,B3,742.0,13.72,Individual,Fully Paid
15000.0,15000.0,36 months,18.39,545.23,8 years,RENT,55200.0,Source Verified,credit_card,OR,E,E2,662.0,19.33,Individual,Fully Paid
4075.0,4075.0,36 months,5.42,122.91,6 years,MORTGAGE,45000.0,Not Verified,home_improvement,NC,A,A1,772.0,23.41,Individual,Fully Paid
2800.0,2800.0,36 months,6.99,86.45,4 years,RENT,47000.0,Source Verified,credit_card,CA,A,A3,762.0,8.12,Individual,Fully Paid
15000.0,15000.0,36 months,6.99,463.09,3 years,MORTGAGE,90000.0,Verified,medical,OK,A,A3,797.0,3.13,Individual,Fully Paid
15000.0,15000.0,36 months,7.49,466.53,4 years,RENT,50000.0,Source Verified,debt_consolidation,MA,A,A4,777.0,13.54,Individual,Fully Paid
24000.0,24000.0,60 months,16.49,589.91,1 year,RENT,84000.0,Source Verified,debt_consolidation,NC,D,D3,732.0,15.04,Individual,Fully Paid
9000.0,9000.0,36 months,10.99,294.61,4 years,RENT,44000.0,Source Verified,debt_consolidation,NY,B,B3,712.0,14.13,Individual,Fully Paid
12000.0,12000.0,60 months,13.49,276.06,7 years,RENT,60500.0,Not Verified,debt_consolidation,NY,C,C2,707.0,5.55,Individual,Fully Paid
8000.0,8000.0,36 months,6.99,246.99,4 years,MORTGAGE,52000.0,Not Verified,home_improvement,TX,A,A3,752.0,10.68,Individual,Fully Paid
15600.0,15600.0,60 months,15.62,376.22,10+ years,MORTGAGE,150000.0,Source Verified,house,MO,D,D1,762.0,4.45,Individual,Fully Paid
16000.0,16000.0,36 months,13.49,542.89,5 years,MORTGAGE,75000.0,Not Verified,debt_consolidation,CO,C,C2,687.0,19.23,Individual,Fully Paid
20000.0,20000.0,36 months,11.49,659.43,2 years,MORTGAGE,183000.0,Source Verified,debt_consolidation,MA,B,B4,727.0,12.73,Individual,Fully Paid
12000.0,12000.0,36 months,15.62,419.64,10+ years,MORTGAGE,65000.0,Source Verified,debt_consolidation,OH,D,D1,672.0,15.8,Individual,Fully Paid
4200.0,4200.0,36 months,10.59,136.69,10+ years,MORTGAGE,51600.0,Not Verified,vacation,DC,B,B2,717.0,0.42,Individual,Fully Paid
14000.0,14000.0,36 months,8.49,441.89,3 years,MORTGAGE,83000.0,Verified,debt_consolidation,MA,A,A5,737.0,12.82,Individual,Charged Off
26000.0,26000.0,60 months,20.62,697.85,10+ years,MORTGAGE,64800.0,Verified,debt_consolidation,UT,F,F2,677.0,22.91,Individual,Fully Paid
4000.0,4000.0,36 months,12.99,134.76,,MORTGAGE,21600.0,Not Verified,debt_consolidation,LA,C,C1,692.0,20.56,Individual,Fully Paid
5800.0,5800.0,36 months,7.49,180.39,1 year,RENT,32000.0,Not Verified,medical,CA,A,A4,722.0,15.86,Individual,Fully Paid
4000.0,4000.0,36 months,5.99,121.67,6 years,MORTGAGE,41664.0,Not Verified,car,MO,A,A2,802.0,15.29,Individual,Fully Paid
12000.0,12000.0,36 months,7.49,373.22,10+ years,OWN,98000.0,Source Verified,home_improvement,PA,A,A4,767.0,6.65,Individual,Fully Paid
18000.0,18000.0,36 months,9.99,580.73,4 years,MORTGAGE,140000.0,Verified,debt_consolidation,CO,B,B1,772.0,4.7,Individual,Fully Paid
3600.0,3600.0,36 months,15.62,125.9,10+ years,RENT,80000.0,Not Verified,other,CA,D,D1,662.0,9.66,Individual,Charged Off
