ID,name,category,main_category,currency,deadline,goal,launched,pledged,state,backers,country,usd pledged,usd_pledged_real,usd_goal_real
1053636005,Do You Mind if? The Movie,Shorts,Film & Video,USD,2011-12-10,5000.00,2011-10-28 19:16:09,0.00,failed,0,US,0.00,0.00,5000.00
1053642722,Boston Philharmonic Youth Orchestra Tour to the Netherlands,Classical Music,Music,USD,2013-05-16,35000.00,2013-04-16 00:55:37,45200.00,successful,258,US,45200.00,45200.00,35000.00
1053648600,Smile Lines Project,Painting,Art,USD,2015-02-16,50000.00,2014-12-19 19:59:51,3457.00,failed,30,US,3457.00,3457.00,50000.00
1053653337,Tarratine: A Quarterly of Creative & Critical Conversations,Periodicals,Publishing,USD,2012-02-28,2000.00,2012-01-29 05:53:51,2321.73,successful,65,US,2321.73,2321.73,2000.00
1053664050,The Flight of Dragons | Live-Action Film (Canceled),Narrative Film,Film & Video,USD,2013-05-24,18000.00,2013-03-25 18:28:34,716.00,canceled,19,US,716.00,716.00,18000.00
1053665885,"A ""Spin"" In The Right Direction",Crafts,Crafts,USD,2016-04-11,350.00,2016-03-12 12:05:39,1062.00,successful,30,US,1062.00,1062.00,350.00
1053666324,Whorror House Productions,Fiction,Publishing,USD,2015-03-16,2000.00,2015-02-02 20:15:06,25.00,failed,1,US,25.00,25.00,2000.00
105366705,Student Built Lunar Rover Prototype for Google Lunar X PRIZE,Technology,Technology,USD,2012-07-26,200000.00,2012-07-05 23:29:18,2949.00,failed,80,US,2949.00,2949.00,200000.00
1053672041,BlurPort: a new way to secure your data,Hardware,Technology,USD,2013-06-25,60000.00,2013-05-20 13:58:06,8354.00,failed,77,US,8354.00,8354.00,60000.00
1053681856,"The ""Radio Reunion"" July 4th 2015 (Canceled)",Radio & Podcasts,Publishing,USD,2015-07-25,1200.00,2015-06-25 20:31:25,100.00,canceled,1,US,100.00,100.00,1200.00
1053682738,FORM5 Prosthetics (Alive With Five),3D Printing,Technology,USD,2016-08-12,1900.00,2016-07-13 03:12:45,652.00,failed,12,US,375.00,652.00,1900.00
1053690392,Magnus 1st Full Length Album!!!,Rock,Music,USD,2013-03-24,1500.00,2013-02-22 06:32:05,0.00,failed,0,US,0.00,0.00,1500.00
1053691631,NexKraft Minecraft server,Video Games,Games,EUR,2016-01-02,2000.00,2015-12-03 10:16:57,81.00,failed,2,BE,86.02,87.97,2172.19
105369184,The World's Easiest Way To Talk Hands-Free.,Hardware,Technology,GBP,2014-11-11,34000.00,2014-10-08 23:12:43,106.00,failed,9,GB,170.04,165.94,53225.63
1053692861,Deus Ex Machina,Tabletop Games,Games,USD,2016-08-05,8000.00,2016-07-12 22:00:53,19647.00,successful,393,US,12893.00,19647.00,8000.00
1053709795,The Ruby Retreat,Crafts,Crafts,USD,2013-12-30,3000.00,2013-11-30 04:46:41,100.00,failed,3,US,100.00,100.00,3000.00
1053716774,Bastards in Studio for New Album,Rock,Music,USD,2012-07-07,3000.00,2012-05-23 20:33:11,100.00,failed,4,US,100.00,100.00,3000.00
1053718853,Handmade Custom Crocheted Beanies - For Whatever Look,Fashion,Fashion,USD,2012-07-21,6000.00,2012-06-23 04:05:25,145.00,failed,5,US,145.00,145.00,6000.00
1053721624,Stevie Taybeck (the musical),Theater,Theater,USD,2011-10-20,2000.00,2011-09-20 19:33:54,301.00,failed,11,US,301.00,301.00,2000.00
1053722423,GRID Cape Town Biennial 2015,Art,Art,EUR,2015-02-13,2000.00,2015-01-27 11:33:05,35.00,failed,2,NL,39.09,39.83,2276.19
105372826,Printed and Handsewn Hail Santa Sweaters and Patches,Crafts,Crafts,USD,2015-11-22,1000.00,2015-11-08 23:11:20,6419.00,successful,172,US,6419.00,6419.00,1000.00
1053732956,Aboard the Carousel,Narrative Film,Film & Video,USD,2011-05-17,8000.00,2011-03-25 03:23:39,10065.00,successful,94,US,10065.00,10065.00,8000.00
1053733242,The Political Potato - by Potato Messenger (Canceled),Art,Art,AUD,2015-10-02,15000.00,2015-09-02 03:48:36,65.00,canceled,3,AU,46.38,45.71,10548.52
1053739668,Bringing Hope to Africa,Documentary,Film & Video,USD,2012-03-09,10000.00,2012-02-01 04:37:10,0.00,failed,0,US,0.00,0.00,10000.00
105374252,A photographer + a motorbike and the world,Nature,Photography,EUR,2016-07-24,4500.00,2016-06-24 13:35:47,1.00,failed,1,IT,1.13,1.11,5000.83
1053750812,Illusion,Playing Cards,Games,EUR,2016-03-01,2400.00,2016-02-11 22:33:45,390.00,failed,13,ES,440.47,427.83,2632.79
1053752020,Total Terrain Manager App For Tabletop Wargaming,Games,Games,GBP,2014-08-21,75.00,2014-07-22 02:03:17,29.00,failed,8,GB,49.22,48.07,124.33
1053752807,The Armor Journal Magazine Goes In Print (Canceled),Nonfiction,Publishing,USD,2015-10-10,12000.00,2015-08-11 07:45:32,100.00,canceled,1,US,100.00,100.00,12000.00
105375597,Books & Brews Carmel,Drinks,Food,USD,2017-05-22,10000.00,2017-04-22 02:16:25,10142.00,successful,25,US,2519.00,10142.00,10000.00
105376113,The Practice and Influence of Elegance inside out,Nonfiction,Publishing,USD,2015-05-18,19900.00,2015-04-18 04:13:15,50.00,failed,1,US,50.00,50.00,19900.00
1053768291,Kid Combat - the App!,Technology,Technology,USD,2013-08-05,25000.00,2013-06-21 14:11:25,5828.00,failed,14,US,5828.00,5828.00,25000.00
1053780349,John C. Fremont High School-Community End of year Concert,World Music,Music,USD,2016-03-15,5000.00,2016-01-15 20:50:43,12.00,failed,3,US,12.00,12.00,5000.00
1053780903,Clarity (a sound recording) (Canceled),Indie Rock,Music,USD,2014-07-27,3000.00,2014-05-28 05:12:34,0.00,canceled,0,US,0.00,0.00,3000.00
1053783535,Drawing Notes Animated Short Film by Kryssen Robinson,Animation,Film & Video,USD,2015-07-20,100.00,2015-06-14 05:25:22,119.00,successful,7,US,119.00,119.00,100.00
1053801519,Mendoza the Magnificent:The Man Who Revolutionized Boxing,Documentary,Film & Video,USD,2014-10-07,100000.00,2014-08-08 22:53:21,120.00,canceled,5,US,120.00,120.00,100000.00
1053802916,The Horndribbles : Meeks and the Great Invention!,Children's Books,Publishing,USD,2013-12-10,9500.00,2013-11-08 03:02:09,10121.00,successful,91,US,10121.00,10121.00,9500.00
1053803021,Atomic Robo Reprint Regalia!,Graphic Novels,Comics,USD,2015-06-05,70000.00,2015-05-14 16:37:51,184827.00,successful,1325,US,184827.00,184827.00,70000.00
1053805447,Art Deco decorative panels,Sculpture,Art,GBP,2015-03-22,5000.00,2015-02-20 20:29:19,1.00,failed,1,GB,1.55,1.49,7437.71
1053809076,Other Nikolaus Tales,Animation,Film & Video,GBP,2017-01-10,32000.00,2016-11-20 11:55:37,25.00,failed,3,GB,0.00,30.44,38967.36
1053809129,No Sleep For The Lonely,Indie Rock,Music,USD,2013-03-06,5000.00,2013-02-04 22:14:43,270.00,failed,5,US,270.00,270.00,5000.00
1053812107,Kings of the Monsters feature-length documentary,Documentary,Film & Video,USD,2010-06-21,3000.00,2010-05-10 20:24:56,20.00,failed,1,US,20.00,20.00,3000.00
1053816339,Homeless Dogs of America,Animals,Photography,USD,2016-07-27,150000.00,2016-06-27 05:49:50,37.00,failed,4,US,11.00,37.00,150000.00
1053821105,Libro/Cuaderno Mundo Chiquito,Publishing,Publishing,EUR,2016-07-31,5000.00,2016-06-18 12:34:21,6363.00,successful,243,ES,3912.16,7098.55,5577.99
1053821134,Face Like Jason The Horror Tape,Hip-Hop,Music,USD,2013-10-20,2000.00,2013-09-19 02:07:51,10.00,failed,1,US,10.00,10.00,2000.00
1053824923,Moonage,Comic Books,Comics,USD,2016-04-17,2000.00,2016-02-17 22:01:41,257.00,failed,12,US,257.00,257.00,2000.00
1053825017,GREAT SCOTTS Post-Production & Distribution,Film & Video,Film & Video,USD,2013-04-01,150000.00,2013-03-13 16:03:08,105.00,failed,2,US,105.00,105.00,150000.00
1053827733,SpacePilot Supplies (Canceled),Tabletop Games,Games,AUD,2014-09-07,95000.00,2014-08-03 10:46:50,515.00,canceled,6,AU,479.59,466.23,86003.98
1053836368,TARK flexible motorcycle panniers for adventure riding,Product Design,Design,EUR,2016-06-27,40000.00,2016-05-29 08:17:34,4663.00,failed,16,AT,5182.99,5192.25,44539.96
1053842813,World Agent BRAC - The Game To End Poverty (Canceled),Video Games,Games,USD,2014-04-12,50000.00,2014-03-13 04:35:42,14111.00,canceled,90,US,14111.00,14111.00,50000.00
1053848874,Tamia Janelle EP Project (Canceled),Pop,Music,USD,2013-12-02,6000.00,2013-10-23 01:25:30,0.00,canceled,0,US,0.00,0.00,6000.00
1053852753,PeltaPeeps- A game loosely based on gender & neural networks,Tabletop Games,Games,USD,2017-03-15,24000.00,2017-03-08 07:14:47,1156.00,failed,16,US,420.00,1156.00,24000.00
1053859025,"""My Oh My"" EP by Emilie Kirkpatrick",Indie Rock,Music,USD,2011-09-04,4500.00,2011-08-05 21:55:42,4565.00,successful,82,US,4565.00,4565.00,4500.00
1053859072,The Bread and Butter Band is Making Their Debut Album!,Country & Folk,Music,USD,2014-07-06,10000.00,2014-06-06 18:32:15,10391.00,successful,77,US,10391.00,10391.00,10000.00
105386120,Blankets for Comfort,Crochet,Crafts,USD,2014-08-30,600.00,2014-07-31 00:58:33,0.00,failed,0,US,0.00,0.00,600.00
1053863924,"King Giant - ""Black Ocean Waves"" on Vinyl",Metal,Music,USD,2015-04-30,3500.00,2015-03-31 20:11:42,1937.00,failed,49,US,1937.00,1937.00,3500.00
105386746,Maschinenfabrik CD/DVD Digipack,Electronic Music,Music,EUR,2017-05-22,1680.00,2017-05-05 00:32:39,446.66,failed,15,DE,219.70,500.08,1880.92
1053867729,Fractal No. 1 - Waves in Tyranny (Canceled),Comic Books,Comics,USD,2015-11-06,6000.00,2015-10-07 01:02:07,536.00,canceled,15,US,536.00,536.00,6000.00
1053875367,Bird Wall,Sculpture,Art,USD,2012-04-30,600.00,2012-04-21 07:01:26,1369.00,successful,27,US,1369.00,1369.00,600.00
1053880229,Best Darn Fertilizer,Community Gardens,Food,USD,2015-08-22,50000.00,2015-07-23 04:35:37,13.00,failed,1,US,13.00,13.00,50000.00
1053884125,Eschaton: A Cult Strategy Deck-Building Game (Canceled),Tabletop Games,Games,USD,2016-06-07,15000.00,2016-05-07 14:15:56,2877.00,canceled,40,US,2877.00,2877.00,15000.00
1053900282,Project Starborn,Video Games,Games,USD,2013-09-14,35500.00,2013-08-13 15:07:20,607.00,failed,24,US,607.00,607.00,35500.00
1053903888,Am I Crazy? My journey to determine if my memories are true.,Documentary,Film & Video,USD,2016-09-05,3000.00,2016-08-09 20:02:00,3826.00,successful,31,US,860.00,3826.00,3000.00
1053905029,Pirate Pete's Voyage Children's Book,Children's Books,Publishing,USD,2017-08-25,15000.00,2017-07-26 17:30:58,18.00,canceled,1,US,0.00,18.00,15000.00
1053910697,Custom burnt wall-mounted bottle openers,Crafts,Crafts,USD,2013-09-13,1200.00,2013-08-14 18:09:58,978.00,failed,14,US,978.00,978.00,1200.00
1053913744,Colored Computer Housings Pressed From Original Molds!,Product Design,Design,USD,2015-04-03,10000.00,2015-03-04 01:18:41,94776.08,successful,797,US,94776.08,94776.08,10000.00
1053915981,AMP Errand Electric Bicycle,Technology,Technology,USD,2016-12-03,50000.00,2016-11-03 16:27:17,2323.00,failed,8,US,3514.00,2323.00,50000.00
1053916541,I Know You Love Me Mommy and Daddy,Children's Books,Publishing,USD,2014-10-15,11000.00,2014-09-15 22:34:53,2940.00,failed,64,US,2940.00,2940.00,11000.00
1053918377,Instant Bingo New Album,Indie Rock,Music,USD,2016-11-24,2500.00,2016-10-25 01:55:13,2551.00,successful,45,US,445.00,2551.00,2500.00
1053919393,Korean Scandinavian Clothing Brand,Couture,Fashion,DKK,2017-12-01,40000.00,2017-11-01 14:16:30,0.00,failed,0,DK,0.00,0.00,6388.04
10539276,"Mission: Katharsis - Miniatures, Tactical Board Game",Tabletop Games,Games,GBP,2014-06-26,22000.00,2014-05-22 21:00:06,4162.50,canceled,81,GB,7009.97,7089.81,37471.68
1053930159,2 Calendars  (1) Through My Eyes  (2) The World We Don't See,Nature,Photography,CAD,2015-01-29,3500.00,2014-12-30 21:50:13,500.00,failed,1,CA,430.00,394.63,2762.43
1053934843,"Soccer, Children and Health",Documentary,Film & Video,USD,2015-12-12,25000.00,2015-11-12 21:11:42,0.00,failed,0,US,0.00,0.00,25000.00
1053937341,Seal 6,Fashion,Fashion,USD,2014-10-30,1500.00,2014-09-30 21:47:40,0.00,failed,0,US,0.00,0.00,1500.00
1053937753,Broad! (A Gentlelady's Magazine): Issue No. 1,Periodicals,Publishing,USD,2011-12-02,1500.00,2011-10-18 13:38:50,848.00,failed,14,US,848.00,848.00,1500.00
1053950042,Uroboros,Film & Video,Film & Video,MXN,2017-08-10,200000.00,2017-07-11 00:23:04,164070.00,failed,43,MX,18.80,9117.53,11114.20
105395482,Flav Martin's 30-Year Overnight Success Project,Rock,Music,USD,2013-11-13,7500.00,2013-10-14 18:24:19,7635.00,successful,31,US,7635.00,7635.00,7500.00
1053969613,The Power of Difference,Publishing,Publishing,USD,2016-11-23,1500.00,2016-10-24 23:53:11,3104.00,successful,87,US,2063.00,3104.00,1500.00
1053974829,Emergency Response Drone | A new perspective on saving lives,Flight,Technology,USD,2017-03-09,68000.00,2017-01-23 12:43:23,103.00,failed,2,US,107.00,103.00,68000.00
1053977570,Send Adam Lion to Bang on a Can,Music,Music,USD,2017-06-02,2510.00,2017-04-09 21:48:01,2510.00,successful,16,US,120.00,2510.00,2510.00
1053980057,My Name is Proxy Issue 3,Comic Books,Comics,USD,2017-07-22,1700.00,2017-07-04 22:42:09,1916.00,successful,77,US,261.11,1916.00,1700.00
1053985943,Partner with the bees! Help us build Perone beehives,Farms,Food,USD,2015-02-14,1500.00,2015-01-15 20:56:35,391.00,failed,8,US,391.00,391.00,1500.00
1053989547,Music...To The Sky (Canceled),World Music,Music,USD,2013-06-10,6500.00,2013-05-11 10:23:15,1050.00,canceled,29,US,1050.00,1050.00,6500.00
1053991469,Nightfall: Escape (Canceled),Video Games,Games,USD,2015-06-21,20000.00,2015-05-12 07:59:48,1151.00,canceled,36,US,1151.00,1151.00,20000.00
105399193,The Boing Heard 'Round the World,Documentary,Film & Video,USD,2012-07-18,7500.00,2012-06-18 23:53:18,8000.00,successful,89,US,8000.00,8000.00,7500.00
1053998672,Squirt's Odyssey (Canceled),Mobile Games,Games,USD,2014-10-29,1000.00,2014-09-29 21:48:53,53.00,canceled,6,US,53.00,53.00,1000.00
1054001675,Monster in the Marsh: 1980s Game Remake for iPhone,Video Games,Games,USD,2012-09-01,400.00,2012-08-02 00:26:54,2.00,failed,1,US,2.00,2.00,400.00
1054008468,"SparklesbyGem - unique, handmade Steampunk jewellery",Fashion,Fashion,GBP,2014-05-18,300.00,2014-04-18 16:21:41,20.00,failed,1,GB,33.66,33.68,505.22
1054009915,Red Rabbit,Shorts,Film & Video,USD,2011-07-22,5000.00,2011-06-22 01:01:00,5765.00,successful,38,US,5765.00,5765.00,5000.00
1054009986,Season 2 of Green Gables Fables,Webseries,Film & Video,CAD,2015-03-20,10000.00,2015-02-18 22:58:56,15358.00,successful,355,CA,12338.28,12119.63,7891.41
1054014860,Kids Creative Playful Wooden Toys,Product Design,Design,GBP,2017-07-29,1700.00,2017-06-29 19:46:42,565.00,failed,15,GB,0.00,742.74,2234.78
1054016464,Lovee's Cakes - Vanilla Chocolate Covered Cheesecake Bites,Food,Food,USD,2013-11-17,2000.00,2013-10-18 06:59:59,10.00,failed,1,US,10.00,10.00,2000.00
1054028318,"Helping Homeless Writers with Street Pens: Volume 1, Vegas",Anthologies,Publishing,USD,2018-02-12,9999.00,2017-12-23 08:51:45,64.00,live,6,US,10.00,64.00,9999.00
1054031780,The Legend of the MoonFlower-A Children's Fairytale.,Children's Books,Publishing,CAD,2016-09-28,10000.00,2016-08-29 02:17:06,7.00,canceled,1,CA,0.00,5.32,7597.63
1054032250,A Haunted Reality: A New Way To Experience Horror,Video Games,Games,USD,2012-07-06,17500.00,2012-06-06 01:20:47,361.00,failed,15,US,361.00,361.00,17500.00
1054034060,Funds for Spring/Summer 2012 Desert Dwellers Collection,Fashion,Fashion,USD,2012-04-21,5000.00,2012-03-06 04:06:58,1183.00,failed,7,US,1183.00,1183.00,5000.00
1054044985,The Ravaged Wasteland of Crifoth,Tabletop Games,Games,CAD,2017-11-12,100.00,2017-10-13 17:49:04,3366.00,successful,75,CA,286.88,2637.52,78.36
1054052345,CARR MAGAZINE No.5,Periodicals,Publishing,USD,2013-06-27,9900.00,2013-05-28 04:09:26,854.30,failed,26,US,854.30,854.30,9900.00
1054061301,Pogamat - Oversize Exercise Mat & Large Yoga Mat.,Product Design,Design,USD,2013-08-08,23000.00,2013-07-09 17:41:50,25510.00,successful,110,US,25510.00,25510.00,23000.00
1054076258,PLUR ME,Apparel,Fashion,USD,2014-10-19,5000.00,2014-09-19 23:05:32,0.00,failed,0,US,0.00,0.00,5000.00
1054076400,Forbidden Party Game,Tabletop Games,Games,USD,2017-03-22,30000.00,2017-02-20 13:53:35,1177.00,failed,30,US,627.00,1177.00,30000.00
1054081086,Official Debut Album,Pop,Music,USD,2013-05-09,4000.00,2013-04-09 21:53:42,645.00,failed,11,US,645.00,645.00,4000.00
1054081938,Split Chamber Rotary Engine,Technology,Technology,USD,2017-03-16,530000.00,2017-01-30 16:13:24,322.00,failed,11,US,0.00,322.00,530000.00
1054088356,The Z-Enforcers,Animation,Film & Video,USD,2013-06-11,390000.00,2013-05-12 01:08:36,0.00,failed,0,US,0.00,0.00,390000.00
1054091411,"Kid Nichols NOT a dead baseball player, but a NJ Punk Band!",Rock,Music,USD,2011-07-19,7000.00,2011-04-20 05:08:48,167.00,failed,6,US,167.00,167.00,7000.00
1054106352,Misfits of London: The Gin Chronicles,Plays,Theater,GBP,2015-07-29,2500.00,2015-06-29 15:44:57,2549.00,successful,64,GB,4014.15,3970.28,3893.96
1054109785,Send Matthew Peterson to Houston Opera Vista (Canceled),Classical Music,Music,USD,2011-02-25,800.00,2011-01-26 10:55:08,455.00,canceled,9,US,455.00,455.00,800.00
1054114038,Crew Call: The Below-the-Line Podcast,Radio & Podcasts,Publishing,USD,2014-05-08,1845.00,2014-04-07 23:36:47,2512.00,successful,76,US,2512.00,2512.00,1845.00
1054116651,Save the Lyric!,Movie Theaters,Film & Video,USD,2012-08-07,150000.00,2012-07-07 00:31:38,158692.13,successful,2324,US,158692.13,158692.13,150000.00
1054121998,Whiskey Burn Live at The Church of Gageby DVD,Rock,Music,USD,2016-12-15,500.00,2016-11-15 01:34:00,528.00,successful,8,US,25.00,528.00,500.00
1054131965,Glitter & High Heels-Escape into a field of magical melodies,Pop,Music,USD,2013-11-29,5000.00,2013-10-30 14:45:17,37.00,failed,2,US,37.00,37.00,5000.00
1054135507,"Dan Phelps' CD-""Going Home"" promo",Blues,Music,USD,2014-07-05,1700.00,2014-06-05 05:19:57,205.00,failed,8,US,205.00,205.00,1700.00
1054138428,"The Leavitt Theatre, Ogunquit: Digital or Dark",Theater,Theater,USD,2013-11-30,60000.00,2013-10-31 22:50:06,70800.33,successful,516,US,70800.33,70800.33,60000.00
1054140240,How NOT to Use the Book of the Dead,Film & Video,Film & Video,USD,2013-09-10,100000.00,2013-07-12 01:48:24,62.66,failed,6,US,62.66,62.66,100000.00
1054153061,Canterlot Gardens 2013!,Animation,Film & Video,USD,2013-04-02,20000.00,2013-02-26 02:11:42,5358.30,failed,80,US,5358.30,5358.30,20000.00
1054158599,MUMBURGER by Sarah Kosar,Plays,Theater,GBP,2016-06-02,2500.00,2016-05-05 12:25:18,2663.00,successful,76,GB,3867.78,3843.32,3608.08
1054159725,Oceans Blue | The Deep,Video Games,Games,USD,2017-10-18,1300.00,2017-09-18 01:38:02,242.00,failed,22,US,81.00,242.00,1300.00
105416756,"""Mike Vasas III"" Independent Record Release",Music,Music,USD,2016-02-20,1575.00,2016-01-21 23:46:17,2741.00,undefined,0,"N,0""",,2741.00,1575.00
1054174321,Welcome to Will County Brewing Company! Support local!,Drinks,Food,USD,2018-01-06,10000.00,2017-12-07 20:49:49,10819.00,live,150,US,900.00,10819.00,10000.00
1054180402,Binghimons Caribbean Kitchen,Food,Food,USD,2013-07-25,10000.00,2013-06-25 00:53:03,882.33,failed,21,US,882.33,882.33,10000.00
1054188919,Alea Tools: Magnetic Status Markers Color Boost,Tabletop Games,Games,USD,2013-06-28,750.00,2013-05-28 20:03:39,29196.00,successful,309,US,29196.00,29196.00,750.00
1054206926,Aquaponics Farm Development: Commercial and Household,Farms,Food,USD,2014-09-08,50000.00,2014-08-09 09:25:54,49.00,canceled,5,US,49.00,49.00,50000.00
1054212692,Transmitted Disease (a short film),Shorts,Film & Video,USD,2011-05-22,2000.00,2011-04-22 01:03:36,90.00,failed,5,US,90.00,90.00,2000.00
1054213494,Ridge Iron Search & Rescue (SAR) Riggers EDC Belt Set,Product Design,Design,USD,2017-11-16,5000.00,2017-10-17 01:56:25,6547.00,successful,46,US,1725.00,6547.00,5000.00
1054215621,"Angels In America, by Theatre Shark in San Francisco",Theater,Theater,USD,2011-01-18,5000.00,2010-11-18 20:07:03,6110.00,successful,64,US,6110.00,6110.00,5000.00
1054220998,Smol Dragons Enamel Pins,Illustration,Art,USD,2017-09-06,1000.00,2017-08-07 18:12:48,1461.00,successful,52,US,362.00,1461.00,1000.00
1054222651,Murderfist Television - A Late Night Sketch Comedy Special,Comedy,Film & Video,USD,2014-06-04,6500.00,2014-05-05 19:57:25,8612.49,successful,198,US,8612.49,8612.49,6500.00
1054229684,BODY OF ART,Film & Video,Film & Video,USD,2012-09-07,800.00,2012-08-08 19:35:17,135.00,failed,5,US,135.00,135.00,800.00
1054242327,The Liberation,Documentary,Film & Video,USD,2012-01-26,40000.00,2011-12-27 23:16:25,42008.99,successful,386,US,42008.99,42008.99,40000.00
1054244112,Spirit-Cards,Games,Games,USD,2016-12-30,1000.00,2016-11-30 19:25:00,31.00,failed,5,US,0.00,31.00,1000.00
1054251554,"Exclusive ""Deluxe First Edition"" Album",Music,Music,USD,2015-08-17,5000.00,2015-08-10 18:12:10,5000.00,undefined,0,"N,0""",,5000.00,5000.00
